# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
30 23 107 666666
31 23 107 777777
30 24 107 666666
31 24 107 666666
26 16 108 777777
27 16 108 888888
26 17 108 888888
27 17 108 888888
26 18 108 888888
27 18 108 888888
26 19 108 888888
27 19 108 888888
26 20 108 777777
27 20 108 888888
26 21 108 888888
27 21 108 777777
26 22 108 888888
27 22 108 888888
26 23 108 777777
27 23 108 888888
28 23 108 777777
27 24 108 777777
28 24 108 777777
29 24 108 666666
29 25 108 777777
30 25 108 666666
31 25 108 666666
23 16 109 888888
24 16 109 888888
25 16 109 888888
23 17 109 888888
24 17 109 888888
25 17 109 888888
23 18 109 888888
24 18 109 888888
25 18 109 777777
22 19 109 888888
23 19 109 888888
24 19 109 777777
25 19 109 888888
22 20 109 888888
23 20 109 777777
24 20 109 888888
25 20 109 888888
22 21 109 777777
23 21 109 777777
24 21 109 888888
25 21 109 777777
22 22 109 777777
23 22 109 777777
24 22 109 888888
25 22 109 888888
23 23 109 777777
24 23 109 777777
25 23 109 777777
24 24 109 777777
25 24 109 777777
26 24 109 777777
24 25 109 666666
25 25 109 666666
26 25 109 666666
27 25 109 666666
28 25 109 666666
29 26 109 666666
30 26 109 666666
31 26 109 444444
20 16 110 777777
21 16 110 888888
22 16 110 888888
20 17 110 888888
21 17 110 777777
22 17 110 888888
19 18 110 777777
20 18 110 777777
21 18 110 888888
22 18 110 888888
19 19 110 777777
20 19 110 777777
21 19 110 777777
18 20 110 777777
19 20 110 888888
20 20 110 777777
21 20 110 888888
18 21 110 777777
19 21 110 777777
20 21 110 777777
21 21 110 777777
18 22 110 777777
19 22 110 777777
20 22 110 777777
21 22 110 777777
20 23 110 666666
21 23 110 666666
22 23 110 777777
21 24 110 666666
22 24 110 666666
23 24 110 777777
22 25 110 555555
23 25 110 666666
24 25 110 666666
25 26 110 555555
26 26 110 666666
27 26 110 555555
28 26 110 555555
29 26 110 777777
30 26 110 666666
31 26 110 444444
31 1 104 777777
31 2 104 666666
29 3 104 777777
30 3 104 777777
31 3 104 777777
28 4 104 666666
29 4 104 666666
30 4 104 888888
31 4 104 777777
28 5 104 777777
29 5 104 666666
30 5 104 777777
31 5 104 777777
29 6 104 777777
30 6 104 777777
31 6 104 777777
30 7 104 777777
31 7 104 888888
16 0 105 777777
17 0 105 888888
18 0 105 777777
29 0 105 777777
30 0 105 555555
31 0 105 666666
28 1 105 777777
29 1 105 777777
30 1 105 777777
27 2 105 777777
28 2 105 777777
29 2 105 777777
30 2 105 666666
26 3 105 888888
27 3 105 888888
28 3 105 666666
26 4 105 777777
27 4 105 777777
26 5 105 777777
27 5 105 777777
27 6 105 777777
28 6 105 777777
27 7 105 777777
28 7 105 777777
29 7 105 777777
29 8 105 777777
30 8 105 777777
31 8 105 777777
30 9 105 777777
31 9 105 888888
30 10 105 888888
31 10 105 777777
31 11 105 777777
31 12 105 777777
31 13 105 666666
19 0 106 777777
20 0 106 777777
26 0 106 888888
27 0 106 777777
28 0 106 777777
16 1 106 888888
17 1 106 888888
18 1 106 777777
19 1 106 777777
20 1 106 777777
25 1 106 777777
26 1 106 888888
27 1 106 888888
16 2 106 888888
17 2 106 888888
18 2 106 777777
19 2 106 888888
25 2 106 777777
26 2 106 888888
25 3 106 777777
25 4 106 777777
25 5 106 888888
25 6 106 888888
26 6 106 777777
26 7 106 777777
27 8 106 666666
28 8 106 777777
28 9 106 777777
29 9 106 777777
28 10 106 666666
29 10 106 777777
29 11 106 666666
30 11 106 666666
29 12 106 666666
30 12 106 666666
30 13 106 777777
30 14 106 777777
31 14 106 666666
30 15 106 777777
31 15 106 777777
21 0 107 777777
22 0 107 777777
23 0 107 777777
24 0 107 777777
25 0 107 777777
21 1 107 888888
22 1 107 888888
23 1 107 777777
24 1 107 777777
20 2 107 777777
21 2 107 777777
22 2 107 777777
23 2 107 888888
24 2 107 777777
16 3 107 888888
17 3 107 888888
18 3 107 888888
19 3 107 777777
20 3 107 888888
21 3 107 888888
22 3 107 888888
23 3 107 777777
24 3 107 888888
16 4 107 777777
17 4 107 777777
18 4 107 777777
19 4 107 777777
20 4 107 888888
23 4 107 777777
24 4 107 888888
23 5 107 777777
24 5 107 888888
24 6 107 777777
25 7 107 888888
25 8 107 888888
26 8 107 777777
26 9 107 777777
27 9 107 777777
27 10 107 777777
27 11 107 777777
28 11 107 777777
28 12 107 888888
28 13 107 888888
29 13 107 777777
28 14 107 777777
29 14 107 666666
28 15 107 777777
29 15 107 777777
21 4 108 777777
22 4 108 888888
16 5 108 888888
17 5 108 888888
18 5 108 777777
19 5 108 777777
20 5 108 888888
21 5 108 888888
22 5 108 888888
16 6 108 888888
17 6 108 888888
18 6 108 777777
19 6 108 888888
20 6 108 888888
21 6 108 777777
22 6 108 777777
23 6 108 888888
17 7 108 888888
18 7 108 888888
21 7 108 777777
22 7 108 888888
23 7 108 888888
24 7 108 777777
23 8 108 888888
24 8 108 777777
24 9 108 777777
25 9 108 888888
25 10 108 777777
26 10 108 777777
26 11 108 888888
26 12 108 888888
27 12 108 777777
26 13 108 777777
27 13 108 777777
26 14 108 888888
27 14 108 777777
26 15 108 888888
27 15 108 888888
16 7 109 888888
19 7 109 888888
20 7 109 777777
16 8 109 888888
17 8 109 888888
18 8 109 888888
19 8 109 888888
20 8 109 777777
21 8 109 777777
22 8 109 777777
19 9 109 777777
20 9 109 777777
21 9 109 777777
22 9 109 777777
23 9 109 888888
21 10 109 777777
22 10 109 888888
23 10 109 777777
24 10 109 888888
22 11 109 888888
23 11 109 777777
24 11 109 888888
25 11 109 777777
23 12 109 888888
24 12 109 777777
25 12 109 888888
24 13 109 888888
25 13 109 888888
24 14 109 888888
25 14 109 888888
24 15 109 888888
25 15 109 888888
16 9 110 777777
17 9 110 888888
18 9 110 888888
17 10 110 888888
18 10 110 888888
19 10 110 888888
20 10 110 888888
19 11 110 888888
20 11 110 777777
21 11 110 888888
21 12 110 888888
22 12 110 777777
21 13 110 888888
22 13 110 777777
23 13 110 777777
21 14 110 777777
22 14 110 777777
23 14 110 777777
21 15 110 888888
22 15 110 888888
23 15 110 888888
14 0 105 888888
15 0 105 888888
13 0 106 777777
14 1 106 777777
15 1 106 888888
12 0 107 777777
12 1 107 777777
13 1 107 777777
13 2 107 777777
14 2 107 777777
15 2 107 888888
14 3 107 777777
15 3 107 777777
11 0 108 777777
11 1 108 777777
12 2 108 777777
13 3 108 777777
13 4 108 777777
14 4 108 777777
15 4 108 777777
14 5 108 777777
15 5 108 888888
10 0 109 666666
10 1 109 666666
11 2 109 777777
11 3 109 777777
12 3 109 777777
12 4 109 777777
12 5 109 777777
13 5 109 888888
14 6 109 888888
15 6 109 888888
14 7 109 888888
15 7 109 777777
10 0 110 777777
10 1 110 777777
10 2 110 777777
10 3 110 777777
11 4 110 777777
11 5 110 777777
12 6 110 888888
13 6 110 888888
13 7 110 888888
14 8 110 888888
15 8 110 888888
15 9 110 888888
15 -16 97 555555
15 -15 97 555555
14 -16 98 444444
15 -15 98 666666
14 -16 99 555555
14 -15 99 555555
15 -14 99 666666
14 -16 100 444444
14 -15 100 555555
15 -14 100 777777
15 -13 100 666666
14 -16 101 444444
14 -15 101 666666
14 -14 101 666666
14 -13 101 666666
14 -12 101 666666
15 -12 101 666666
13 -16 102 444444
13 -15 102 555555
13 -14 102 555555
13 -13 102 555555
14 -12 102 555555
14 -11 102 666666
15 -11 102 666666
15 -10 102 777777
13 -16 103 555555
13 -15 103 555555
13 -14 103 555555
13 -13 103 666666
13 -12 103 666666
13 -11 103 666666
14 -10 103 777777
15 -9 103 777777
13 -16 104 444444
13 -15 104 555555
13 -14 104 666666
13 -13 104 555555
12 -12 104 555555
12 -11 104 555555
13 -10 104 666666
13 -9 104 888888
14 -9 104 888888
14 -8 104 777777
15 -8 104 888888
13 -7 104 777777
14 -7 104 777777
15 -7 104 777777
13 -6 104 777777
14 -6 104 777777
15 -6 104 777777
13 -5 104 777777
14 -5 104 777777
15 -5 104 777777
14 -4 104 777777
15 -4 104 777777
14 -3 104 777777
15 -3 104 777777
13 -16 105 444444
13 -15 105 444444
12 -14 105 555555
12 -13 105 444444
12 -12 105 666666
12 -11 105 555555
12 -10 105 555555
11 -9 105 666666
12 -9 105 666666
11 -8 105 555555
12 -8 105 777777
13 -8 105 777777
12 -7 105 777777
11 -6 105 666666
12 -6 105 666666
12 -5 105 777777
13 -4 105 666666
13 -3 105 777777
14 -2 105 888888
15 -2 105 888888
14 -1 105 777777
15 -1 105 888888
13 -16 106 444444
13 -15 106 444444
12 -14 106 444444
12 -13 106 555555
11 -12 106 555555
11 -11 106 555555
11 -10 106 555555
11 -9 106 555555
11 -8 106 555555
11 -7 106 666666
11 -6 106 666666
11 -5 106 666666
11 -4 106 666666
12 -4 106 666666
12 -3 106 777777
12 -2 106 777777
13 -2 106 777777
13 -1 106 777777
14 -16 107 666666
13 -15 107 444444
12 -14 107 444444
12 -13 107 444444
11 -12 107 555555
11 -11 107 333333
11 -10 107 555555
11 -9 107 444444
10 -8 107 555555
10 -7 107 666666
10 -6 107 666666
10 -5 107 555555
11 -4 107 555555
11 -3 107 777777
11 -2 107 777777
11 -1 107 777777
12 -1 107 777777
13 -16 108 444444
14 -16 108 333333
13 -15 108 333333
12 -14 108 444444
12 -13 108 333333
11 -12 108 444444
11 -11 108 444444
11 -10 108 444444
10 -9 108 333333
10 -8 108 555555
10 -7 108 555555
10 -6 108 555555
10 -5 108 666666
10 -4 108 555555
10 -3 108 666666
10 -2 108 666666
11 -1 108 777777
13 -16 109 333333
14 -16 109 333333
13 -15 109 333333
12 -14 109 333333
12 -13 109 333333
11 -12 109 333333
11 -11 109 444444
10 -10 109 333333
10 -9 109 444444
10 -8 109 444444
10 -7 109 555555
10 -6 109 555555
10 -5 109 555555
9 -4 109 555555
10 -3 109 555555
10 -2 109 666666
10 -1 109 777777
14 -16 110 333333
13 -15 110 333333
12 -14 110 333333
12 -13 110 444444
11 -12 110 444444
11 -11 110 444444
10 -10 110 444444
10 -9 110 555555
10 -8 110 444444
10 -7 110 444444
10 -6 110 444444
9 -5 110 555555
9 -4 110 666666
9 -3 110 666666
9 -2 110 666666
9 -1 110 666666
16 -16 96 444444
21 -16 96 333333
17 -15 96 444444
18 -15 96 444444
19 -15 96 333333
20 -15 96 333333
22 -16 97 333333
16 -15 97 555555
21 -15 97 555555
17 -14 97 555555
18 -14 97 555555
19 -14 97 555555
20 -14 97 666666
22 -16 98 333333
21 -15 98 555555
16 -14 98 555555
17 -14 98 666666
18 -14 98 666666
19 -14 98 666666
20 -14 98 666666
21 -14 98 555555
22 -16 99 444444
22 -15 99 444444
16 -14 99 666666
20 -14 99 777777
21 -14 99 555555
17 -13 99 888888
18 -13 99 666666
19 -13 99 777777
22 -16 100 555555
22 -15 100 444444
21 -14 100 888888
16 -13 100 888888
17 -13 100 888888
18 -13 100 888888
19 -13 100 888888
20 -13 100 777777
22 -16 101 777777
22 -15 101 777777
22 -14 101 777777
21 -13 101 666666
16 -12 101 777777
17 -12 101 777777
18 -12 101 666666
19 -12 101 777777
20 -12 101 666666
16 -11 101 666666
17 -11 101 666666
22 -16 102 555555
22 -15 102 666666
21 -14 102 555555
21 -13 102 666666
21 -12 102 666666
18 -11 102 777777
19 -11 102 666666
20 -11 102 777777
16 -10 102 777777
17 -10 102 666666
18 -10 102 666666
22 -16 103 666666
22 -15 103 444444
21 -14 103 555555
21 -13 103 555555
21 -12 103 666666
20 -11 103 666666
21 -11 103 555555
19 -10 103 777777
16 -9 103 777777
17 -9 103 888888
18 -9 103 777777
17 -8 103 888888
22 -16 104 444444
21 -15 104 555555
21 -14 104 555555
21 -13 104 555555
21 -12 104 555555
21 -11 104 555555
20 -10 104 777777
21 -10 104 555555
19 -9 104 666666
20 -9 104 777777
16 -8 104 888888
18 -8 104 777777
19 -8 104 777777
16 -7 104 777777
17 -7 104 777777
18 -7 104 666666
16 -6 104 777777
17 -6 104 666666
18 -6 104 666666
16 -5 104 666666
17 -5 104 666666
18 -5 104 555555
16 -4 104 666666
17 -4 104 666666
18 -4 104 666666
16 -3 104 777777
17 -3 104 777777
18 -3 104 777777
21 -16 105 555555
21 -15 105 444444
21 -14 105 444444
21 -13 105 555555
21 -12 105 555555
21 -11 105 555555
21 -10 105 555555
21 -9 105 555555
20 -8 105 888888
19 -7 105 666666
20 -7 105 666666
19 -6 105 666666
20 -6 105 666666
19 -5 105 777777
19 -4 105 777777
19 -3 105 777777
16 -2 105 888888
17 -2 105 777777
18 -2 105 666666
19 -2 105 777777
16 -1 105 888888
17 -1 105 777777
18 -1 105 777777
30 -1 105 555555
31 -1 105 666666
21 -16 106 444444
21 -15 106 444444
21 -14 106 444444
21 -13 106 333333
21 -12 106 555555
21 -11 106 666666
21 -10 106 666666
21 -9 106 666666
21 -8 106 666666
21 -7 106 666666
21 -6 106 666666
20 -5 106 555555
21 -5 106 666666
20 -4 106 666666
21 -4 106 777777
20 -3 106 777777
21 -3 106 888888
20 -2 106 777777
21 -2 106 777777
30 -2 106 555555
31 -2 106 555555
19 -1 106 888888
20 -1 106 777777
27 -1 106 666666
28 -1 106 777777
29 -1 106 666666
20 -16 107 444444
20 -15 107 555555
20 -14 107 444444
21 -13 107 444444
21 -12 107 444444
21 -11 107 777777
21 -10 107 666666
21 -9 107 666666
21 -8 107 777777
22 -7 107 555555
22 -6 107 555555
22 -5 107 666666
23 -5 107 555555
22 -4 107 444444
23 -4 107 555555
24 -4 107 666666
22 -3 107 666666
23 -3 107 555555
24 -3 107 888888
25 -3 107 888888
26 -3 107 666666
27 -3 107 777777
22 -2 107 666666
23 -2 107 666666
24 -2 107 666666
25 -2 107 777777
26 -2 107 777777
27 -2 107 777777
28 -2 107 777777
29 -2 107 666666
30 -2 107 555555
31 -2 107 666666
21 -1 107 888888
22 -1 107 777777
23 -1 107 777777
24 -1 107 777777
25 -1 107 777777
26 -1 107 888888
19 -16 108 555555
20 -15 108 555555
20 -14 108 333333
20 -13 108 444444
21 -12 108 555555
21 -11 108 555555
21 -10 108 444444
21 -9 108 555555
22 -8 108 666666
22 -7 108 555555
23 -6 108 555555
24 -5 108 666666
25 -4 108 666666
26 -4 108 666666
27 -3 108 777777
28 -2 108 777777
29 -2 108 666666
30 -2 108 666666
31 -2 108 555555
18 -16 109 333333
19 -16 109 666666
19 -15 109 333333
20 -14 109 444444
21 -13 109 333333
21 -12 109 333333
21 -11 109 333333
21 -10 109 333333
21 -9 109 555555
22 -8 109 777777
22 -7 109 555555
23 -6 109 555555
24 -5 109 666666
25 -4 109 666666
26 -3 109 666666
27 -3 109 666666
28 -2 109 777777
29 -2 109 777777
30 -2 109 555555
31 -2 109 555555
18 -16 110 333333
19 -15 110 333333
20 -14 110 555555
21 -13 110 333333
21 -12 110 333333
21 -11 110 333333
21 -10 110 333333
21 -9 110 444444
22 -8 110 666666
22 -7 110 666666
23 -6 110 444444
24 -5 110 555555
25 -4 110 666666
26 -3 110 666666
27 -3 110 555555
28 -3 110 666666
29 -2 110 555555
30 -2 110 555555
31 -2 110 444444
17 -16 95 333333
18 -16 95 333333
19 -16 95 333333
20 -16 95 444444
45 16 96 666666
45 17 96 777777
45 18 96 777777
45 19 96 777777
45 20 96 666666
45 21 96 777777
46 21 96 666666
47 22 96 555555
45 16 97 666666
44 17 97 777777
44 18 97 777777
44 19 97 888888
44 20 97 888888
45 21 97 777777
46 22 97 666666
46 23 97 666666
47 23 97 666666
44 16 98 777777
43 17 98 888888
43 18 98 777777
44 19 98 777777
44 20 98 777777
44 21 98 777777
45 22 98 666666
46 23 98 666666
47 23 98 555555
44 16 99 777777
43 17 99 888888
43 18 99 888888
43 19 99 888888
43 20 99 777777
43 21 99 888888
44 22 99 777777
45 23 99 555555
46 23 99 555555
47 23 99 444444
43 16 100 777777
42 17 100 777777
42 18 100 888888
42 19 100 888888
42 20 100 888888
42 21 100 888888
43 22 100 888888
44 23 100 666666
45 23 100 555555
46 23 100 555555
47 23 100 444444
42 16 101 777777
40 17 101 888888
41 17 101 777777
40 18 101 777777
41 18 101 888888
40 19 101 777777
41 19 101 888888
41 20 101 888888
41 21 101 888888
42 22 101 888888
43 23 101 777777
44 23 101 666666
45 23 101 555555
46 23 101 555555
47 23 101 444444
40 16 102 888888
41 16 102 777777
39 17 102 888888
38 18 102 888888
39 18 102 888888
39 19 102 888888
39 20 102 777777
40 20 102 888888
39 21 102 888888
40 21 102 888888
40 22 102 777777
41 22 102 777777
41 23 102 777777
42 23 102 777777
43 23 102 777777
44 23 102 666666
47 23 102 444444
45 24 102 555555
46 24 102 444444
39 16 103 777777
37 17 103 777777
38 17 103 888888
37 18 103 777777
37 19 103 777777
38 19 103 777777
38 20 103 888888
38 21 103 888888
38 22 103 666666
39 22 103 777777
39 23 103 666666
40 23 103 777777
41 24 103 555555
42 24 103 666666
43 24 103 444444
44 24 103 555555
45 24 103 333333
46 24 103 333333
47 24 103 444444
37 16 104 777777
38 16 104 888888
36 17 104 888888
36 18 104 777777
36 19 104 888888
36 20 104 888888
37 20 104 888888
36 21 104 888888
37 21 104 888888
37 22 104 777777
38 23 104 555555
47 23 104 333333
39 24 104 444444
40 24 104 555555
41 24 104 444444
42 24 104 555555
43 24 104 555555
44 24 104 444444
45 24 104 333333
46 24 104 333333
35 16 105 777777
36 16 105 777777
33 17 105 777777
34 17 105 888888
35 17 105 888888
32 18 105 777777
33 18 105 777777
34 18 105 888888
35 18 105 888888
32 19 105 777777
33 19 105 888888
34 19 105 888888
35 19 105 888888
34 20 105 888888
35 20 105 777777
34 21 105 888888
35 21 105 777777
36 22 105 888888
36 23 105 777777
37 23 105 777777
47 23 105 333333
37 24 105 666666
38 24 105 555555
39 24 105 555555
40 24 105 444444
41 24 105 444444
42 24 105 555555
43 24 105 444444
44 24 105 333333
45 24 105 333333
46 24 105 333333
32 16 106 888888
33 16 106 888888
34 16 106 777777
47 16 106 333333
32 17 106 777777
32 20 106 777777
33 20 106 888888
32 21 106 777777
33 21 106 777777
32 22 106 777777
33 22 106 666666
34 22 106 777777
35 22 106 888888
32 23 106 666666
33 23 106 666666
34 23 106 666666
35 23 106 777777
47 23 106 333333
36 24 106 666666
37 24 106 666666
39 24 106 555555
40 24 106 444444
41 24 106 444444
42 24 106 555555
43 24 106 444444
44 24 106 444444
45 24 106 333333
46 24 106 333333
38 25 106 444444
47 16 107 444444
47 22 107 333333
44 23 107 333333
45 23 107 333333
46 23 107 444444
32 24 107 666666
33 24 107 666666
34 24 107 666666
35 24 107 777777
40 24 107 444444
41 24 107 333333
42 24 107 444444
43 24 107 444444
32 25 107 666666
33 25 107 666666
34 25 107 666666
35 25 107 555555
36 25 107 444444
37 25 107 444444
38 25 107 444444
39 25 107 333333
46 16 108 555555
47 16 108 333333
47 17 108 555555
47 18 108 444444
47 19 108 444444
47 21 108 444444
46 22 108 444444
47 22 108 555555
42 23 108 555555
43 23 108 444444
44 23 108 444444
45 23 108 444444
40 24 108 555555
41 24 108 444444
35 25 108 555555
36 25 108 444444
37 25 108 555555
38 25 108 333333
39 25 108 444444
32 26 108 555555
33 26 108 555555
34 26 108 666666
41 16 109 555555
42 16 109 333333
43 16 109 444444
44 16 109 555555
45 16 109 555555
45 17 109 555555
46 17 109 444444
46 18 109 666666
47 18 109 444444
46 19 109 444444
47 19 109 555555
46 20 109 444444
47 20 109 555555
45 21 109 444444
46 21 109 333333
44 22 109 333333
45 22 109 444444
41 23 109 444444
42 23 109 444444
43 23 109 444444
39 24 109 333333
40 24 109 444444
36 25 109 555555
37 25 109 333333
38 25 109 333333
32 26 109 444444
33 26 109 555555
34 26 109 666666
35 26 109 444444
40 16 110 666666
41 16 110 555555
42 17 110 444444
43 17 110 555555
44 17 110 444444
44 18 110 555555
45 18 110 444444
45 19 110 333333
45 20 110 444444
44 21 110 222222
42 22 110 555555
43 22 110 444444
41 23 110 666666
39 24 110 444444
40 24 110 333333
37 25 110 444444
38 25 110 333333
32 26 110 555555
33 26 110 555555
34 26 110 555555
35 26 110 444444
36 26 110 444444
52 16 87 222222
53 16 87 444444
54 16 87 444444
55 16 87 444444
51 17 87 333333
52 17 87 444444
53 17 87 555555
54 17 87 666666
55 17 87 555555
51 18 87 555555
52 18 87 444444
53 18 87 444444
54 18 87 555555
55 18 87 222222
56 18 87 110000
52 19 87 666666
53 19 87 555555
54 19 87 555555
55 19 87 333333
56 19 87 111111
53 20 87 555555
54 20 87 555555
55 20 87 444444
51 16 88 333333
56 16 88 333333
57 16 88 222222
50 17 88 666666
56 17 88 110000
57 17 88 110000
50 18 88 555555
57 18 88 111111
50 19 88 666666
51 19 88 555555
57 19 88 222222
51 20 88 666666
52 20 88 666666
56 20 88 111111
51 21 88 555555
52 21 88 555555
53 21 88 555555
54 21 88 333333
55 21 88 555555
50 16 89 444444
57 16 89 222222
49 17 89 444444
57 17 89 222222
49 18 89 444444
57 18 89 222222
49 19 89 555555
57 19 89 333333
50 20 89 666666
57 20 89 333333
51 21 89 555555
54 21 89 555555
55 21 89 555555
56 21 89 444444
57 21 89 333333
52 22 89 555555
53 22 89 555555
