# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-51 -5 2 555555
-51 -4 2 444444
-50 -3 2 222222
-50 -2 2 555555
-51 -1 2 555555
-49 -9 3 555555
-50 -8 3 444444
-50 -7 3 444444
-50 -6 3 333333
-50 -5 3 444444
-50 -4 3 555555
-50 -3 3 111111
-50 -2 3 222222
-51 -1 3 555555
-49 -8 4 666666
-49 -7 4 666666
-50 -6 4 666666
-50 -5 4 444444
-50 -4 4 444444
-50 -3 4 444444
-50 -2 4 111111
-50 -1 4 444444
-49 -6 5 666666
-49 -5 5 666666
-49 -4 5 444444
-49 -3 5 111111
-49 -2 5 000011
-49 -1 5 222222
-49 -3 6 222222
-49 -2 6 110000
-49 -1 6 111111
-31 32 1 666666
-30 32 1 777777
-29 32 1 777777
-28 32 1 777777
-27 32 1 777777
-26 32 1 888888
-25 32 1 777777
-24 32 1 888888
-23 32 1 777777
-26 33 1 666666
-25 33 1 666666
-32 32 2 777777
-22 32 2 666666
-21 32 2 666666
-31 33 2 888888
-30 33 2 777777
-29 33 2 777777
-28 33 2 777777
-27 33 2 777777
-24 33 2 666666
-23 33 2 666666
-22 33 2 666666
-27 34 2 666666
-26 34 2 666666
-25 34 2 666666
-20 32 3 777777
-32 33 3 777777
-31 33 3 777777
-30 33 3 777777
-23 33 3 666666
-22 33 3 555555
-21 33 3 555555
-29 34 3 666666
-28 34 3 777777
-27 34 3 666666
-26 34 3 666666
-25 34 3 666666
-24 34 3 666666
-20 32 4 666666
-19 32 4 555555
-32 33 4 666666
-31 33 4 666666
-30 33 4 555555
-23 33 4 666666
-22 33 4 777777
-21 33 4 555555
-29 34 4 777777
-28 34 4 666666
-27 34 4 666666
-26 34 4 777777
-25 34 4 666666
-24 34 4 777777
-20 32 5 555555
-19 32 5 555555
-32 33 5 777777
-31 33 5 666666
-22 33 5 777777
-21 33 5 555555
-30 34 5 666666
-29 34 5 666666
-28 34 5 777777
-27 34 5 777777
-26 34 5 666666
-25 34 5 666666
-24 34 5 555555
-23 34 5 555555
-20 32 6 666666
-19 32 6 777777
-32 33 6 777777
-31 33 6 777777
-22 33 6 555555
-21 33 6 555555
-30 34 6 666666
-29 34 6 555555
-28 34 6 666666
-27 34 6 666666
-26 34 6 666666
-25 34 6 444444
-24 34 6 444444
-23 34 6 555555
-21 32 7 666666
-20 32 7 777777
-32 33 7 666666
-31 33 7 777777
-30 33 7 666666
-23 33 7 666666
-22 33 7 666666
-29 34 7 555555
-28 34 7 555555
-27 34 7 555555
-26 34 7 555555
-25 34 7 666666
-24 34 7 555555
-32 32 8 666666
-21 32 8 555555
-20 32 8 666666
-31 33 8 666666
-30 33 8 666666
-29 33 8 555555
-28 33 8 555555
-27 33 8 555555
-25 33 8 666666
-24 33 8 333333
-23 33 8 444444
-22 33 8 444444
-26 34 8 444444
-32 32 9 444444
-31 32 9 555555
-22 32 9 222222
-21 32 9 444444
-30 33 9 555555
-29 33 9 555555
-28 33 9 444444
-27 33 9 555555
-26 33 9 333333
-25 33 9 333333
-24 33 9 444444
-23 33 9 333333
-32 32 10 444444
-31 32 10 444444
-30 32 10 444444
-23 32 10 333333
-22 32 10 333333
-29 33 10 333333
-28 33 10 444444
-27 33 10 444444
-26 33 10 444444
-25 33 10 333333
-24 33 10 333333
-31 32 11 333333
-30 32 11 333333
-29 32 11 444444
-25 32 11 222222
-24 32 11 555555
-23 32 11 666666
-28 33 11 444444
-27 33 11 222222
-26 33 11 444444
-30 32 12 666666
-29 32 12 444444
-28 32 12 444444
-27 32 12 444444
-26 32 12 333333
-25 32 12 444444
-24 32 12 444444
-33 32 2 777777
-34 32 3 777777
-33 32 3 666666
-34 32 4 777777
-33 32 4 777777
-34 32 5 777777
-33 32 5 777777
-34 32 6 555555
-33 32 6 666666
-34 32 7 666666
-33 32 7 666666
-34 32 8 555555
-33 32 8 666666
-33 32 9 555555
-32 16 0 888888
-31 16 0 888888
-30 16 0 888888
-29 16 0 999999
-28 16 0 888888
-27 16 0 888888
-32 17 0 888888
-31 17 0 888888
-30 17 0 888888
-29 17 0 888888
-28 17 0 888888
-27 17 0 888888
-26 17 0 888888
-32 18 0 777777
-31 18 0 777777
-30 18 0 888888
-29 18 0 888888
-28 18 0 888888
-27 18 0 888888
-26 18 0 888888
-25 18 0 888888
-24 18 0 888888
-32 19 0 777777
-31 19 0 888888
-30 19 0 888888
-29 19 0 888888
-28 19 0 888888
-27 19 0 888888
-26 19 0 888888
-25 19 0 777777
-24 19 0 888888
-23 19 0 666666
-22 19 0 777777
-32 20 0 777777
-31 20 0 777777
-30 20 0 888888
-29 20 0 777777
-28 20 0 888888
-27 20 0 888888
-26 20 0 777777
-25 20 0 777777
-24 20 0 777777
-23 20 0 888888
-22 20 0 888888
-21 20 0 888888
-32 21 0 777777
-31 21 0 777777
-30 21 0 777777
-29 21 0 888888
-28 21 0 888888
-27 21 0 888888
-26 21 0 888888
-25 21 0 777777
-24 21 0 777777
-23 21 0 777777
-22 21 0 777777
-21 21 0 777777
-20 21 0 888888
-32 22 0 777777
-31 22 0 888888
-30 22 0 777777
-29 22 0 777777
-28 22 0 777777
-27 22 0 777777
-26 22 0 888888
-25 22 0 888888
-24 22 0 777777
-23 22 0 777777
-22 22 0 888888
-21 22 0 888888
-20 22 0 777777
-32 23 0 777777
-31 23 0 777777
-30 23 0 888888
-29 23 0 888888
-28 23 0 888888
-27 23 0 777777
-26 23 0 777777
-25 23 0 777777
-24 23 0 777777
-23 23 0 777777
-22 23 0 777777
-21 23 0 888888
-20 23 0 777777
-32 24 0 777777
-31 24 0 888888
-30 24 0 888888
-29 24 0 888888
-28 24 0 888888
-27 24 0 888888
-26 24 0 777777
-25 24 0 777777
-24 24 0 888888
-23 24 0 777777
-22 24 0 777777
-21 24 0 888888
-20 24 0 777777
-32 25 0 777777
-31 25 0 777777
-30 25 0 888888
-29 25 0 888888
-28 25 0 777777
-27 25 0 777777
-26 25 0 777777
-25 25 0 777777
-24 25 0 777777
-23 25 0 888888
-22 25 0 777777
-21 25 0 666666
-20 25 0 555555
-19 25 0 444444
-32 26 0 777777
-31 26 0 777777
-30 26 0 888888
-29 26 0 888888
-28 26 0 777777
-27 26 0 888888
-26 26 0 888888
-25 26 0 777777
-24 26 0 777777
-23 26 0 888888
-22 26 0 888888
-21 26 0 555555
-20 26 0 666666
-32 27 0 777777
-31 27 0 777777
-30 27 0 888888
-29 27 0 777777
-28 27 0 888888
-27 27 0 888888
-26 27 0 777777
-25 27 0 777777
-24 27 0 777777
-23 27 0 777777
-22 27 0 888888
-21 27 0 666666
-20 27 0 777777
-32 28 0 888888
-31 28 0 777777
-30 28 0 777777
-29 28 0 777777
-28 28 0 777777
-27 28 0 777777
-26 28 0 777777
-25 28 0 777777
-24 28 0 777777
-23 28 0 666666
-22 28 0 777777
-21 28 0 777777
-20 28 0 666666
-32 29 0 666666
-31 29 0 666666
-30 29 0 666666
-29 29 0 777777
-28 29 0 777777
-27 29 0 777777
-26 29 0 777777
-25 29 0 777777
-24 29 0 777777
-23 29 0 777777
-22 29 0 666666
-32 30 0 666666
-31 30 0 555555
-30 30 0 666666
-29 30 0 666666
-28 30 0 777777
-27 30 0 777777
-26 30 0 888888
-25 30 0 777777
-24 30 0 888888
-23 30 0 777777
-30 31 0 666666
-29 31 0 555555
-28 31 0 777777
-27 31 0 777777
-26 31 0 888888
-25 31 0 777777
-24 31 0 888888
-26 16 1 888888
-25 16 1 888888
-24 16 1 777777
-23 16 1 888888
-22 16 1 777777
-21 16 1 888888
-25 17 1 888888
-24 17 1 777777
-23 17 1 777777
-22 17 1 777777
-21 17 1 666666
-20 17 1 888888
-19 17 1 777777
-23 18 1 777777
-22 18 1 777777
-21 18 1 888888
-20 18 1 888888
-19 18 1 777777
-21 19 1 777777
-20 19 1 777777
-19 19 1 777777
-18 19 1 777777
-20 20 1 888888
-19 20 1 777777
-18 20 1 777777
-19 21 1 777777
-18 21 1 777777
-17 21 1 666666
-19 22 1 777777
-18 22 1 777777
-17 22 1 777777
-19 23 1 777777
-18 23 1 777777
-17 23 1 777777
-19 24 1 666666
-18 24 1 666666
-18 25 1 555555
-19 26 1 666666
-18 26 1 555555
-19 27 1 777777
-18 27 1 666666
-19 28 1 777777
-18 28 1 666666
-21 29 1 666666
-20 29 1 666666
-19 29 1 777777
-22 30 1 777777
-21 30 1 666666
-20 30 1 777777
-32 31 1 555555
-31 31 1 555555
-23 31 1 777777
-22 31 1 777777
-21 31 1 777777
-20 16 2 888888
-19 16 2 777777
-18 17 2 777777
-18 18 2 777777
-17 18 2 666666
-17 19 2 666666
-17 20 2 777777
-17 24 2 666666
-17 25 2 555555
-17 26 2 777777
-17 27 2 777777
-17 28 2 666666
-18 29 2 555555
-19 30 2 555555
-20 31 2 777777
-19 31 2 555555
-18 16 3 666666
-17 17 3 666666
-17 18 3 666666
-17 28 3 666666
-17 29 3 555555
-18 30 3 666666
-19 31 3 555555
-17 16 4 777777
-17 28 4 777777
-17 29 4 777777
-18 30 4 666666
-19 31 4 555555
-17 29 5 666666
-17 30 5 666666
-18 31 5 666666
-17 29 6 555555
-17 30 6 666666
-18 31 6 666666
-17 28 7 444444
-17 29 7 555555
-18 30 7 444444
-19 31 7 666666
-17 28 8 666666
-17 29 8 666666
-18 30 8 444444
-19 31 8 555555
-17 27 9 555555
-17 28 9 555555
-18 29 9 666666
-19 30 9 444444
-20 31 9 555555
-17 27 10 555555
-17 28 10 555555
-18 29 10 555555
-19 30 10 555555
-21 31 10 333333
-20 31 10 333333
-17 25 11 222222
-17 26 11 444444
-17 27 11 333333
-18 28 11 333333
-19 29 11 333333
-20 30 11 555555
-32 31 11 333333
-22 31 11 333333
-21 31 11 555555
-17 24 12 333333
-17 25 12 333333
-18 26 12 444444
-18 27 12 222222
-19 28 12 333333
-20 29 12 333333
-21 30 12 333333
-32 31 12 444444
-31 31 12 444444
-23 31 12 333333
-22 31 12 333333
-17 16 13 666666
-17 17 13 444444
-17 18 13 555555
-17 19 13 444444
-17 20 13 555555
-17 21 13 333333
-17 22 13 222222
-17 23 13 444444
-17 24 13 444444
-18 25 13 333333
-18 26 13 333333
-19 27 13 222222
-20 28 13 333333
-21 29 13 333333
-20 29 13 444444
-32 30 13 444444
-23 30 13 666666
-22 30 13 333333
-31 31 13 222222
-30 31 13 444444
-29 31 13 444444
-28 31 13 333333
-27 31 13 444444
-26 31 13 444444
-25 31 13 444444
-24 31 13 444444
-17 16 14 444444
-17 17 14 555555
-17 18 14 444444
-17 19 14 555555
-17 20 14 333333
-17 21 14 555555
-17 22 14 555555
-17 23 14 333333
-18 24 14 444444
-18 25 14 333333
-19 26 14 333333
-19 27 14 222222
-20 28 14 333333
-32 29 14 444444
-22 29 14 333333
-21 29 14 222222
-31 30 14 444444
-30 30 14 333333
-24 30 14 666666
-23 30 14 333333
-29 31 14 222222
-28 31 14 333333
-27 31 14 333333
-26 31 14 333333
-25 31 14 444444
-17 16 15 333333
-17 17 15 333333
-17 18 15 333333
-17 19 15 333333
-17 20 15 333333
-18 21 15 222222
-18 22 15 333333
-18 23 15 333333
-18 24 15 333333
-19 25 15 444444
-20 26 15 555555
-20 27 15 222222
-21 28 15 333333
-32 29 15 333333
-31 29 15 555555
-23 29 15 666666
-22 29 15 444444
-30 30 15 444444
-29 30 15 444444
-28 30 15 444444
-27 30 15 333333
-26 30 15 333333
-25 30 15 555555
-24 30 15 666666
-42 16 0 777777
-41 16 0 777777
-40 16 0 777777
-39 16 0 888888
-38 16 0 777777
-37 16 0 777777
-36 16 0 777777
-35 16 0 888888
-34 16 0 777777
-33 16 0 777777
-42 17 0 555555
-41 17 0 777777
-40 17 0 777777
-39 17 0 888888
-38 17 0 777777
-37 17 0 666666
-36 17 0 888888
-35 17 0 888888
-34 17 0 888888
-33 17 0 888888
-41 18 0 777777
-40 18 0 777777
-39 18 0 888888
-38 18 0 777777
-37 18 0 777777
-36 18 0 777777
-35 18 0 777777
-34 18 0 777777
-33 18 0 888888
-40 19 0 777777
-39 19 0 777777
-38 19 0 777777
-37 19 0 777777
-36 19 0 777777
-35 19 0 888888
-34 19 0 777777
-33 19 0 777777
-40 20 0 888888
-39 20 0 777777
-38 20 0 777777
-37 20 0 777777
-36 20 0 777777
-35 20 0 666666
-34 20 0 666666
-33 20 0 777777
-39 21 0 666666
-38 21 0 666666
-37 21 0 666666
-36 21 0 777777
-35 21 0 888888
-34 21 0 777777
-33 21 0 777777
-38 22 0 777777
-37 22 0 666666
-36 22 0 777777
-35 22 0 777777
-34 22 0 777777
-33 22 0 777777
-37 23 0 555555
-36 23 0 777777
-35 23 0 666666
-34 23 0 777777
-33 23 0 777777
-37 24 0 666666
-36 24 0 888888
-35 24 0 666666
-34 24 0 666666
-33 24 0 666666
-36 25 0 888888
-35 25 0 666666
-34 25 0 777777
-33 25 0 777777
-35 26 0 777777
-34 26 0 666666
-33 26 0 888888
-35 27 0 777777
-34 27 0 777777
-33 27 0 666666
-34 28 0 666666
-33 28 0 777777
-33 29 0 666666
-45 16 1 666666
-44 16 1 666666
-43 16 1 777777
-44 17 1 666666
-43 17 1 777777
-44 18 1 666666
-43 18 1 666666
-42 18 1 555555
-43 19 1 666666
-42 19 1 666666
-41 19 1 777777
-42 20 1 666666
-41 20 1 666666
-42 21 1 555555
-41 21 1 555555
-40 21 1 666666
-41 22 1 444444
-40 22 1 555555
-39 22 1 666666
-41 23 1 555555
-40 23 1 666666
-39 23 1 777777
-38 23 1 777777
-40 24 1 777777
-39 24 1 777777
-38 24 1 666666
-39 25 1 888888
-38 25 1 666666
-37 25 1 666666
-38 26 1 777777
-37 26 1 777777
-36 26 1 666666
-37 27 1 666666
-36 27 1 777777
-36 28 1 777777
-35 28 1 666666
-36 29 1 666666
-35 29 1 444444
-34 29 1 555555
-35 30 1 666666
-34 30 1 777777
-33 30 1 666666
-33 31 1 777777
-46 16 2 777777
-45 17 2 777777
-45 18 2 777777
-44 19 2 666666
-44 20 2 555555
-43 20 2 666666
-43 21 2 555555
-43 22 2 666666
-42 22 2 555555
-42 23 2 666666
-41 24 2 777777
-41 25 2 666666
-40 25 2 555555
-40 26 2 666666
-39 26 2 777777
-39 27 2 777777
-38 27 2 666666
-38 28 2 777777
-37 28 2 555555
-37 29 2 666666
-36 29 2 666666
-35 30 2 555555
-35 31 2 777777
-34 31 2 777777
-46 16 3 777777
-46 17 3 666666
-45 18 3 666666
-45 19 3 666666
-44 20 3 666666
-43 21 3 666666
-43 22 3 666666
-42 23 3 777777
-42 24 3 666666
-41 25 3 666666
-40 26 3 777777
-39 27 3 666666
-38 28 3 666666
-37 29 3 666666
-36 30 3 777777
-35 31 3 777777
-47 16 4 666666
-46 17 4 777777
-46 18 4 555555
-45 19 4 666666
-44 20 4 666666
-44 21 4 555555
-43 22 4 666666
-43 23 4 666666
-42 24 4 888888
-41 25 4 777777
-40 26 4 777777
-39 27 4 777777
-38 28 4 666666
-38 29 4 666666
-37 30 4 777777
-36 30 4 777777
-35 31 4 888888
-47 16 5 555555
-46 17 5 666666
-46 18 5 555555
-45 19 5 555555
-44 20 5 666666
-44 21 5 555555
-43 22 5 666666
-43 23 5 555555
-42 24 5 666666
-41 25 5 777777
-41 26 5 777777
-40 27 5 666666
-39 28 5 555555
-38 29 5 666666
-37 30 5 666666
-36 31 5 777777
-35 31 5 888888
-46 16 6 444444
-46 17 6 555555
-45 18 6 555555
-45 19 6 555555
-44 20 6 666666
-44 21 6 666666
-43 22 6 666666
-43 23 6 666666
-42 24 6 555555
-41 25 6 555555
-40 26 6 777777
-40 27 6 777777
-39 28 6 555555
-38 29 6 555555
-37 30 6 666666
-36 31 6 888888
-35 31 6 666666
-46 16 7 555555
-46 17 7 555555
-45 18 7 555555
-45 19 7 444444
-44 20 7 555555
-44 21 7 555555
-43 22 7 666666
-42 23 7 666666
-42 24 7 666666
-41 25 7 555555
-40 26 7 555555
-39 27 7 444444
-38 28 7 444444
-37 29 7 444444
-36 30 7 666666
-35 31 7 555555
-46 16 8 333333
-46 17 8 444444
-45 18 8 444444
-45 19 8 555555
-44 20 8 333333
-43 21 8 444444
-43 22 8 444444
-42 23 8 555555
-41 24 8 555555
-41 25 8 666666
-40 26 8 555555
-39 27 8 444444
-38 28 8 333333
-37 29 8 333333
-36 30 8 555555
-35 31 8 666666
-46 16 9 555555
-46 17 9 333333
-45 18 9 555555
-44 19 9 444444
-44 20 9 444444
-43 21 9 333333
-43 22 9 555555
-42 23 9 666666
-41 24 9 333333
-40 25 9 444444
-40 26 9 444444
-39 27 9 555555
-38 28 9 777777
-37 29 9 444444
-36 30 9 666666
-35 30 9 666666
-34 31 9 555555
-46 16 10 333333
-45 17 10 444444
-45 18 10 555555
-44 19 10 555555
-43 20 10 333333
-43 21 10 333333
-42 22 10 444444
-41 23 10 333333
-41 24 10 333333
-40 25 10 333333
-39 26 10 333333
-38 27 10 333333
-37 28 10 333333
-36 29 10 444444
-35 30 10 444444
-34 31 10 222222
-33 31 10 333333
-45 16 11 555555
-45 17 11 222222
-44 18 11 333333
-44 19 11 333333
-43 20 11 333333
-42 21 11 555555
-42 22 11 555555
-41 23 11 444444
-40 24 11 333333
-39 25 11 444444
-39 26 11 444444
-38 27 11 222222
-37 28 11 444444
-36 28 11 222222
-35 29 11 333333
-35 30 11 444444
-34 30 11 555555
-33 31 11 333333
-45 16 12 333333
-44 17 12 333333
-44 18 12 333333
-43 19 12 444444
-43 20 12 444444
-42 21 12 333333
-41 22 12 444444
-41 23 12 444444
-40 24 12 444444
-39 25 12 333333
-38 26 12 333333
-37 27 12 333333
-36 28 12 444444
-35 29 12 333333
-34 30 12 555555
-33 30 12 333333
-44 16 13 333333
-44 17 13 333333
-44 18 13 333333
-43 19 13 333333
-42 20 13 444444
-41 21 13 222222
-41 22 13 333333
-40 23 13 444444
-39 24 13 555555
-38 25 13 444444
-37 26 13 555555
-36 27 13 444444
-35 28 13 444444
-34 29 13 222222
-33 30 13 333333
-44 16 14 444444
-43 17 14 333333
-43 18 14 333333
-43 19 14 333333
-42 20 14 333333
-41 21 14 333333
-40 22 14 222222
-40 23 14 444444
-39 24 14 444444
-38 25 14 555555
-37 25 14 666666
-36 26 14 666666
-36 27 14 444444
-35 27 14 444444
-34 28 14 555555
-33 29 14 333333
-43 16 15 333333
-43 17 15 333333
-43 18 15 777777
-42 19 15 666666
-42 20 15 666666
-41 21 15 333333
-40 22 15 222222
-39 23 15 777777
-38 24 15 333333
-37 25 15 333333
-36 25 15 333333
-35 26 15 222222
-35 27 15 333333
-34 27 15 333333
-33 28 15 333333
-17 16 16 333333
-17 17 16 555555
-17 18 16 333333
-17 19 16 333333
-18 20 16 444444
-18 21 16 222222
-18 22 16 333333
-18 23 16 222222
-19 24 16 333333
-20 25 16 333333
-20 26 16 333333
-21 27 16 333333
-32 28 16 333333
-22 28 16 333333
-31 29 16 333333
-30 29 16 333333
-24 29 16 333333
-23 29 16 555555
-29 30 16 333333
-28 30 16 333333
-27 30 16 333333
-26 30 16 444444
-25 30 16 222222
-17 16 17 222222
-17 17 17 333333
-18 18 17 333333
-18 19 17 333333
-18 20 17 333333
-18 21 17 333333
-18 22 17 444444
-19 23 17 444444
-20 24 17 666666
-21 25 17 555555
-21 26 17 222222
-22 27 17 444444
-32 28 17 555555
-31 28 17 333333
-23 28 17 555555
-30 29 17 555555
-29 29 17 444444
-28 29 17 555555
-27 29 17 444444
-26 29 17 444444
-25 29 17 222222
-24 29 17 333333
-17 16 18 333333
-17 17 18 222222
-18 18 18 222222
-18 19 18 444444
-18 20 18 222222
-19 21 18 222222
-19 22 18 222222
-20 23 18 222222
-21 24 18 444444
-21 25 18 555555
-22 26 18 333333
-32 27 18 444444
-22 27 18 555555
-31 28 18 444444
-30 28 18 222222
-24 28 18 333333
-23 28 18 555555
-29 29 18 777777
-28 29 18 333333
-27 29 18 444444
-26 29 18 333333
-25 29 18 555555
-17 16 19 222222
-17 17 19 333333
-18 18 19 555555
-18 19 19 222222
-19 20 19 222222
-19 21 19 222222
-19 22 19 222222
-20 23 19 333333
-21 24 19 555555
-22 25 19 222222
-32 26 19 666666
-22 26 19 222222
-31 27 19 222222
-23 27 19 333333
-30 28 19 333333
-29 28 19 333333
-28 28 19 444444
-25 28 19 333333
-24 28 19 333333
-27 29 19 444444
-26 29 19 555555
-17 16 20 222222
-17 17 20 222222
-18 18 20 222222
-18 19 20 222222
-19 20 20 333333
-19 21 20 333333
-20 22 20 222222
-21 23 20 555555
-21 24 20 333333
-22 25 20 333333
-32 26 20 555555
-22 26 20 444444
-31 27 20 444444
-30 27 20 333333
-24 27 20 666666
-23 27 20 333333
-29 28 20 666666
-28 28 20 333333
-27 28 20 333333
-26 28 20 333333
-25 28 20 333333
-17 16 21 444444
-18 17 21 333333
-18 18 21 222222
-18 19 21 222222
-19 20 21 222222
-19 21 21 333333
-20 22 21 444444
-21 23 21 333333
-22 24 21 555555
-22 25 21 333333
-32 26 21 333333
-23 26 21 333333
-31 27 21 555555
-30 27 21 666666
-24 27 21 444444
-23 27 21 666666
-29 28 21 333333
-28 28 21 333333
-27 28 21 333333
-26 28 21 333333
-25 28 21 666666
-17 16 22 444444
-18 17 22 333333
-18 18 22 333333
-18 19 22 222222
-19 20 22 222222
-20 21 22 222222
-21 22 22 444444
-22 23 22 444444
-22 24 22 444444
-22 25 22 333333
-32 26 22 444444
-31 26 22 444444
-23 26 22 333333
-30 27 22 444444
-29 27 22 333333
-25 27 22 333333
-24 27 22 333333
-28 28 22 333333
-27 28 22 333333
-26 28 22 333333
-17 16 23 222222
-18 17 23 444444
-18 18 23 333333
-18 19 23 222222
-19 20 23 333333
-20 21 23 333333
-21 22 23 444444
-22 23 23 333333
-22 24 23 555555
-23 25 23 222222
-32 26 23 444444
-31 26 23 555555
-23 26 23 333333
-30 27 23 444444
-29 27 23 333333
-28 27 23 444444
-27 27 23 333333
-26 27 23 444444
-25 27 23 444444
-24 27 23 333333
-17 16 24 555555
-18 17 24 333333
-18 18 24 333333
-18 19 24 333333
-19 20 24 333333
-20 21 24 555555
-21 22 24 444444
-22 23 24 555555
-22 24 24 333333
-23 25 24 333333
-32 26 24 444444
-31 26 24 444444
-30 26 24 333333
-24 26 24 333333
-23 26 24 333333
-29 27 24 444444
-28 27 24 555555
-27 27 24 444444
-26 27 24 222222
-25 27 24 222222
-17 16 25 444444
-18 17 25 333333
-18 18 25 333333
-18 19 25 222222
-19 20 25 333333
-20 21 25 222222
-21 22 25 222222
-22 23 25 555555
-22 24 25 222222
-32 25 25 333333
-23 25 25 333333
-31 26 25 555555
-30 26 25 555555
-24 26 25 333333
-23 26 25 444444
-29 27 25 333333
-28 27 25 333333
-27 27 25 333333
-26 27 25 333333
-25 27 25 222222
-17 16 26 444444
-17 17 26 222222
-18 18 26 222222
-18 19 26 222222
-19 20 26 333333
-20 21 26 222222
-21 22 26 555555
-22 23 26 555555
-22 24 26 222222
-32 25 26 444444
-23 25 26 333333
-31 26 26 444444
-30 26 26 333333
-25 26 26 333333
-24 26 26 333333
-29 27 26 333333
-28 27 26 333333
-27 27 26 333333
-26 27 26 222222
-17 16 27 222222
-17 17 27 222222
-18 18 27 222222
-18 19 27 222222
-19 20 27 555555
-20 21 27 222222
-21 22 27 222222
-22 23 27 222222
-22 24 27 222222
-32 25 27 333333
-23 25 27 333333
-31 26 27 333333
-30 26 27 444444
-25 26 27 333333
-24 26 27 222222
-29 27 27 555555
-28 27 27 444444
-27 27 27 333333
-26 27 27 555555
-17 16 28 333333
-17 17 28 222222
-18 18 28 222222
-18 19 28 222222
-19 20 28 222222
-20 21 28 222222
-21 22 28 444444
-21 23 28 444444
-22 24 28 222222
-23 25 28 222222
-32 26 28 444444
-31 26 28 333333
-30 26 28 555555
-29 26 28 333333
-28 26 28 333333
-26 26 28 333333
-25 26 28 333333
-24 26 28 444444
-27 27 28 333333
-17 16 29 444444
-17 17 29 444444
-18 18 29 333333
-18 19 29 333333
-19 20 29 333333
-20 21 29 444444
-21 22 29 333333
-21 23 29 222222
-22 24 29 222222
-24 25 29 333333
-23 25 29 333333
-32 26 29 333333
-31 26 29 444444
-30 26 29 444444
-29 26 29 222222
-28 26 29 666666
-27 26 29 333333
-26 26 29 222222
-25 26 29 555555
-17 16 30 555555
-17 17 30 333333
-17 18 30 444444
-18 19 30 333333
-19 20 30 222222
-20 21 30 333333
-21 22 30 222222
-21 23 30 222222
-22 24 30 222222
-24 25 30 666666
-23 25 30 222222
-32 26 30 333333
-31 26 30 333333
-30 26 30 222222
-29 26 30 222222
-28 26 30 333333
-27 26 30 333333
-26 26 30 333333
-25 26 30 555555
-17 16 31 444444
-17 17 31 222222
-17 18 31 444444
-18 19 31 333333
-19 20 31 222222
-20 21 31 222222
-21 22 31 333333
-21 23 31 222222
-23 24 31 333333
-22 24 31 222222
-24 25 31 555555
-32 26 31 333333
-31 26 31 333333
-30 26 31 333333
-29 26 31 222222
-28 26 31 222222
-27 26 31 333333
