# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
13 -34 93 333333
13 -33 93 444444
0 -42 94 222222
1 -42 94 222222
2 -41 94 222222
3 -41 94 222222
4 -41 94 222222
5 -40 94 222222
6 -40 94 222222
7 -39 94 222222
8 -39 94 333333
9 -38 94 333333
10 -37 94 444444
10 -36 94 222222
11 -35 94 444444
12 -34 94 444444
12 -33 94 555555
0 -41 95 222222
1 -41 95 222222
2 -41 95 222222
3 -41 95 222222
4 -40 95 222222
5 -40 95 222222
6 -39 95 222222
7 -39 95 222222
8 -38 95 222222
9 -37 95 222222
10 -36 95 444444
10 -35 95 222222
11 -34 95 222222
12 -33 95 333333
-2 -45 80 333333
-1 -45 80 333333
-4 -44 80 333333
-3 -44 80 333333
-5 -43 80 333333
-6 -42 80 222222
-7 -41 80 222222
-8 -40 80 222222
-8 -39 80 222222
-9 -38 80 333333
-2 -38 80 444444
-1 -38 80 333333
-11 -37 80 333333
-10 -37 80 444444
-3 -37 80 333333
-2 -37 80 444444
-1 -37 80 333333
-12 -36 80 333333
-3 -36 80 333333
-2 -36 80 444444
-1 -36 80 444444
-13 -35 80 555555
-2 -35 80 444444
-1 -35 80 333333
-13 -34 80 333333
-2 -34 80 333333
-1 -34 80 333333
-14 -33 80 222222
-3 -44 81 222222
-2 -44 81 333333
-1 -44 81 333333
-5 -43 81 333333
-4 -43 81 555555
-5 -42 81 333333
-7 -41 81 222222
-6 -41 81 222222
-7 -40 81 222222
-8 -39 81 222222
-12 -38 81 555555
-11 -38 81 333333
-10 -38 81 222222
-9 -38 81 444444
-12 -37 81 444444
-13 -36 81 444444
-14 -35 81 666666
-14 -34 81 333333
-14 -33 81 555555
-3 -44 82 222222
-2 -44 82 222222
-1 -44 82 333333
-4 -43 82 444444
-5 -42 82 333333
-6 -41 82 333333
-7 -40 82 222222
-8 -39 82 666666
-12 -38 82 222222
-11 -38 82 333333
-10 -38 82 222222
-9 -38 82 333333
-14 -37 82 222222
-13 -37 82 333333
-14 -36 82 222222
-14 -35 82 333333
-14 -34 82 333333
-15 -33 82 666666
-2 -44 83 222222
-3 -43 83 222222
-1 -43 83 333333
-5 -42 83 444444
-4 -42 83 333333
-6 -41 83 555555
-7 -40 83 333333
-12 -39 83 333333
-11 -39 83 333333
-10 -39 83 444444
-9 -39 83 222222
-8 -39 83 333333
-13 -38 83 333333
-14 -37 83 444444
-15 -36 83 333333
-15 -35 83 333333
-15 -34 83 333333
-15 -33 83 222222
-3 -43 84 333333
-2 -43 84 333333
-1 -43 84 222222
-4 -42 84 222222
-6 -41 84 333333
-5 -41 84 333333
-7 -40 84 222222
-12 -39 84 333333
-11 -39 84 333333
-10 -39 84 333333
-9 -39 84 333333
-8 -39 84 333333
-13 -38 84 333333
-14 -37 84 444444
-15 -36 84 333333
-15 -35 84 333333
-16 -34 84 333333
-16 -33 84 333333
-2 -43 85 333333
-1 -43 85 333333
-4 -42 85 333333
-3 -42 85 555555
-5 -41 85 333333
-6 -40 85 444444
-12 -39 85 333333
-11 -39 85 222222
-10 -39 85 333333
-9 -39 85 555555
-8 -39 85 444444
-7 -39 85 333333
-14 -38 85 222222
-13 -38 85 222222
-14 -37 85 333333
-15 -36 85 222222
-16 -35 85 333333
-16 -34 85 222222
-16 -33 85 333333
-3 -42 86 333333
-2 -42 86 444444
-1 -42 86 222222
-5 -41 86 222222
-4 -41 86 222222
-6 -40 86 555555
-8 -39 86 333333
-7 -39 86 222222
-13 -38 86 777777
-12 -38 86 cccccc
-11 -38 86 000011
-10 -38 86 888888
-9 -38 86 333333
-14 -37 86 333333
-15 -36 86 444444
-16 -35 86 222222
-16 -34 86 222222
-16 -33 86 333333
-3 -42 87 222222
-1 -42 87 222222
-4 -41 87 444444
-2 -41 87 222222
-9 -40 87 222222
-8 -40 87 333333
-5 -40 87 222222
-11 -39 87 333333
-10 -39 87 222222
-9 -39 87 444444
-7 -39 87 222222
-6 -39 87 444444
-13 -38 87 444444
-12 -38 87 666666
-14 -37 87 333333
-15 -36 87 555555
-16 -35 87 333333
-16 -34 87 444444
-16 -33 87 333333
-4 -41 88 333333
-3 -41 88 222222
-1 -41 88 222222
-11 -40 88 333333
-10 -40 88 333333
-9 -40 88 333333
-8 -40 88 222222
-5 -40 88 333333
-2 -40 88 333333
-13 -39 88 333333
-12 -39 88 333333
-7 -39 88 333333
-6 -39 88 222222
-14 -38 88 555555
-14 -37 88 333333
-15 -36 88 222222
-15 -35 88 333333
-16 -34 88 444444
-16 -33 88 222222
-1 -41 89 222222
-11 -40 89 444444
-10 -40 89 444444
-9 -40 89 333333
-8 -40 89 333333
-4 -40 89 222222
-3 -40 89 222222
-2 -40 89 333333
-13 -39 89 444444
-12 -39 89 333333
-7 -39 89 222222
-6 -39 89 222222
-5 -39 89 666666
-14 -38 89 333333
-15 -37 89 333333
-15 -36 89 444444
-15 -35 89 444444
-16 -34 89 222222
-16 -33 89 333333
-2 -41 90 333333
-1 -41 90 333333
-11 -40 90 222222
-10 -40 90 333333
-9 -40 90 333333
-8 -40 90 222222
-3 -40 90 333333
-13 -39 90 333333
-12 -39 90 222222
-7 -39 90 555555
-6 -39 90 333333
-5 -39 90 222222
-4 -39 90 222222
-14 -38 90 333333
-15 -37 90 333333
-15 -36 90 333333
-15 -35 90 333333
-16 -34 90 222222
-16 -33 90 222222
-4 -41 91 222222
-3 -41 91 222222
-2 -41 91 222222
-1 -41 91 222222
-7 -40 91 333333
-6 -40 91 222222
-5 -40 91 222222
-4 -40 91 222222
-12 -39 91 222222
-11 -39 91 333333
-10 -39 91 555555
-9 -39 91 222222
-8 -39 91 222222
-14 -38 91 333333
-13 -38 91 666666
-14 -37 91 333333
-15 -36 91 222222
-15 -35 91 222222
-15 -34 91 222222
-16 -33 91 333333
-1 -42 92 222222
-5 -41 92 222222
-4 -41 92 222222
-3 -41 92 222222
-2 -41 92 333333
-7 -40 92 222222
-6 -40 92 222222
-11 -39 92 444444
-10 -39 92 333333
-9 -39 92 222222
-8 -39 92 444444
-12 -38 92 222222
-11 -38 92 333333
-13 -37 92 333333
-14 -36 92 222222
-15 -35 92 222222
-14 -35 92 222222
-15 -34 92 222222
-15 -33 92 222222
-2 -42 93 222222
-1 -42 93 222222
-5 -41 93 222222
-4 -41 93 222222
-3 -41 93 222222
-7 -40 93 222222
-6 -40 93 222222
-9 -39 93 222222
-8 -39 93 333333
-10 -38 93 222222
-12 -37 93 222222
-11 -37 93 222222
-13 -36 93 222222
-12 -36 93 222222
-13 -35 93 333333
-14 -34 93 333333
-14 -33 93 333333
-2 -42 94 222222
-1 -42 94 222222
-5 -41 94 222222
-4 -41 94 333333
-3 -41 94 222222
-7 -40 94 222222
-6 -40 94 222222
-9 -39 94 222222
-8 -39 94 222222
-10 -38 94 222222
-11 -37 94 555555
-11 -36 94 333333
-12 -35 94 333333
-13 -34 94 555555
-13 -33 94 333333
-4 -41 95 222222
-3 -41 95 222222
-2 -41 95 222222
-1 -41 95 222222
-7 -40 95 222222
-6 -40 95 222222
-5 -40 95 222222
-8 -39 95 222222
-9 -38 95 222222
-10 -37 95 222222
-11 -36 95 444444
-11 -35 95 222222
-12 -34 95 333333
-13 -33 95 333333
0 -41 96 333333
1 -41 96 222222
2 -41 96 222222
3 -40 96 222222
4 -40 96 222222
5 -39 96 222222
6 -39 96 222222
7 -38 96 222222
8 -37 96 222222
9 -36 96 222222
10 -35 96 333333
10 -34 96 222222
11 -33 96 333333
0 -41 97 222222
1 -40 97 222222
2 -40 97 222222
3 -40 97 222222
4 -39 97 222222
5 -39 97 222222
6 -39 97 222222
6 -38 97 222222
7 -38 97 222222
8 -37 97 333333
9 -36 97 333333
9 -35 97 333333
10 -34 97 222222
10 -33 97 333333
0 -40 98 222222
1 -40 98 333333
2 -40 98 222222
1 -39 98 222222
2 -39 98 222222
3 -39 98 333333
4 -39 98 333333
4 -38 98 222222
5 -38 98 222222
6 -37 98 333333
7 -37 98 222222
8 -36 98 333333
9 -35 98 333333
9 -34 98 333333
10 -33 98 333333
0 -39 99 222222
0 -38 99 333333
1 -38 99 333333
2 -38 99 333333
3 -38 99 333333
3 -37 99 444444
4 -37 99 333333
5 -37 99 222222
6 -36 99 222222
7 -36 99 333333
7 -35 99 333333
8 -35 99 333333
9 -34 99 333333
9 -33 99 333333
0 -37 100 333333
1 -37 100 333333
2 -37 100 222222
3 -36 100 333333
4 -36 100 333333
5 -36 100 333333
5 -35 100 333333
6 -35 100 222222
7 -34 100 222222
8 -34 100 333333
8 -33 100 222222
9 -33 100 333333
0 -36 101 222222
1 -36 101 222222
2 -36 101 333333
3 -36 101 333333
1 -35 101 333333
2 -35 101 333333
3 -35 101 222222
4 -35 101 333333
4 -34 101 444444
5 -34 101 333333
6 -34 101 333333
6 -33 101 444444
7 -33 101 222222
0 -35 102 333333
0 -34 102 333333
1 -34 102 333333
2 -34 102 333333
3 -34 102 444444
3 -33 102 333333
4 -33 102 444444
5 -33 102 444444
0 -33 103 444444
1 -33 103 444444
2 -33 103 333333
-3 -41 96 222222
-2 -41 96 333333
-1 -41 96 222222
-5 -40 96 222222
-4 -40 96 222222
-8 -39 96 222222
-7 -39 96 222222
-6 -39 96 222222
-8 -38 96 222222
-9 -37 96 222222
-10 -36 96 222222
-11 -35 96 222222
-11 -34 96 222222
-12 -33 96 333333
-1 -41 97 333333
-4 -40 97 333333
-3 -40 97 222222
-2 -40 97 222222
-7 -39 97 222222
-6 -39 97 222222
-5 -39 97 222222
-8 -38 97 222222
-9 -37 97 333333
-10 -36 97 222222
-10 -35 97 222222
-11 -34 97 333333
-11 -33 97 444444
-2 -40 98 222222
-1 -40 98 222222
-5 -39 98 333333
-4 -39 98 333333
-3 -39 98 222222
-2 -39 98 333333
-7 -38 98 333333
-6 -38 98 333333
-5 -38 98 333333
-8 -37 98 333333
-9 -36 98 333333
-10 -35 98 222222
-10 -34 98 222222
-11 -33 98 333333
-1 -39 99 222222
-4 -38 99 333333
-3 -38 99 444444
-2 -38 99 333333
-1 -38 99 222222
-7 -37 99 333333
-6 -37 99 222222
-5 -37 99 333333
-8 -36 99 333333
-7 -36 99 333333
-9 -35 99 333333
-8 -35 99 222222
-10 -34 99 222222
-10 -33 99 333333
-4 -37 100 333333
-3 -37 100 222222
-2 -37 100 222222
-1 -37 100 222222
-6 -36 100 222222
-5 -36 100 333333
-7 -35 100 222222
-6 -35 100 333333
-9 -34 100 333333
-8 -34 100 222222
-10 -33 100 333333
-9 -33 100 333333
-4 -36 101 222222
-3 -36 101 333333
-2 -36 101 222222
-1 -36 101 333333
-5 -35 101 333333
-4 -35 101 222222
-3 -35 101 333333
-7 -34 101 444444
-6 -34 101 222222
-5 -34 101 333333
-8 -33 101 333333
-7 -33 101 444444
-2 -35 102 333333
-1 -35 102 333333
-4 -34 102 333333
-3 -34 102 333333
-2 -34 102 333333
-1 -34 102 333333
-6 -33 102 333333
-5 -33 102 222222
-4 -33 102 333333
-3 -33 103 333333
-2 -33 103 333333
-1 -33 103 444444
12 -32 96 333333
12 -31 96 333333
13 -30 96 222222
13 -29 96 333333
14 -28 96 222222
14 -27 96 222222
15 -26 96 222222
15 -25 96 222222
11 -32 97 222222
12 -31 97 222222
12 -30 97 333333
13 -29 97 333333
13 -28 97 333333
14 -27 97 222222
14 -26 97 222222
15 -25 97 222222
15 -24 97 222222
15 -23 97 222222
10 -32 98 333333
11 -31 98 222222
11 -30 98 222222
12 -29 98 333333
12 -28 98 333333
13 -27 98 222222
13 -26 98 333333
14 -25 98 222222
14 -24 98 222222
15 -23 98 222222
15 -22 98 222222
15 -21 98 222222
10 -32 99 222222
10 -31 99 222222
11 -30 99 333333
11 -29 99 222222
11 -28 99 444444
12 -27 99 444444
13 -26 99 444444
13 -25 99 333333
14 -24 99 222222
14 -23 99 222222
14 -22 99 333333
15 -21 99 222222
15 -20 99 222222
15 -19 99 222222
15 -18 99 444444
15 -17 99 222222
9 -32 100 222222
10 -31 100 222222
10 -30 100 222222
11 -29 100 333333
11 -28 100 222222
11 -27 100 444444
12 -26 100 333333
13 -25 100 444444
13 -24 100 333333
13 -23 100 444444
14 -22 100 444444
14 -21 100 333333
14 -20 100 222222
14 -19 100 222222
15 -18 100 222222
15 -17 100 222222
7 -32 101 222222
8 -32 101 222222
8 -31 101 333333
9 -31 101 222222
9 -30 101 222222
10 -30 101 222222
10 -29 101 222222
11 -28 101 222222
11 -27 101 333333
11 -26 101 333333
12 -25 101 333333
12 -24 101 333333
13 -23 101 333333
13 -22 101 333333
13 -21 101 333333
13 -20 101 333333
14 -19 101 333333
14 -18 101 333333
14 -17 101 333333
5 -32 102 555555
6 -32 102 555555
7 -31 102 333333
8 -30 102 333333
9 -29 102 222222
9 -28 102 222222
10 -28 102 222222
10 -27 102 333333
11 -27 102 333333
11 -26 102 333333
11 -25 102 333333
11 -24 102 333333
12 -23 102 333333
12 -22 102 333333
13 -21 102 444444
13 -20 102 444444
13 -19 102 444444
13 -18 102 333333
13 -17 102 333333
2 -32 103 444444
3 -32 103 444444
4 -32 103 333333
5 -31 103 222222
6 -31 103 444444
6 -30 103 333333
7 -30 103 333333
7 -29 103 333333
8 -29 103 333333
8 -28 103 333333
9 -27 103 333333
10 -26 103 333333
10 -25 103 333333
11 -24 103 333333
11 -23 103 333333
12 -22 103 333333
12 -21 103 444444
12 -20 103 444444
12 -19 103 444444
12 -18 103 333333
12 -17 103 444444
0 -32 104 333333
1 -32 104 444444
1 -31 104 444444
2 -31 104 555555
3 -31 104 333333
4 -31 104 333333
3 -30 104 333333
4 -30 104 333333
5 -30 104 333333
5 -29 104 444444
6 -29 104 333333
7 -28 104 222222
8 -27 104 222222
9 -26 104 222222
9 -25 104 222222
10 -24 104 333333
10 -23 104 444444
11 -22 104 444444
11 -21 104 444444
11 -20 104 333333
11 -19 104 333333
11 -18 104 333333
11 -17 104 333333
0 -31 105 333333
0 -30 105 222222
1 -30 105 333333
2 -30 105 333333
1 -29 105 444444
2 -29 105 333333
3 -29 105 222222
4 -29 105 333333
4 -28 105 444444
5 -28 105 333333
6 -28 105 444444
5 -27 105 333333
6 -27 105 555555
7 -27 105 444444
7 -26 105 333333
8 -26 105 333333
8 -25 105 222222
9 -24 105 444444
9 -23 105 333333
10 -22 105 333333
10 -21 105 444444
10 -20 105 333333
10 -19 105 444444
10 -18 105 444444
10 -17 105 333333
0 -29 106 333333
0 -28 106 444444
1 -28 106 444444
2 -28 106 444444
3 -28 106 444444
2 -27 106 444444
3 -27 106 333333
4 -27 106 444444
4 -26 106 333333
5 -26 106 333333
6 -26 106 333333
6 -25 106 333333
7 -25 106 333333
6 -24 106 333333
7 -24 106 444444
8 -24 106 333333
7 -23 106 444444
8 -23 106 333333
8 -22 106 333333
9 -22 106 333333
8 -21 106 333333
9 -21 106 333333
9 -20 106 333333
9 -19 106 444444
9 -18 106 333333
9 -17 106 444444
0 -27 107 444444
1 -27 107 555555
0 -26 107 555555
1 -26 107 444444
2 -26 107 333333
3 -26 107 333333
1 -25 107 444444
2 -25 107 333333
3 -25 107 333333
4 -25 107 444444
5 -25 107 333333
3 -24 107 444444
4 -24 107 333333
5 -24 107 333333
5 -23 107 333333
6 -23 107 333333
6 -22 107 555555
7 -22 107 222222
6 -21 107 444444
7 -21 107 333333
7 -20 107 333333
8 -20 107 333333
7 -19 107 333333
8 -19 107 333333
8 -18 107 444444
8 -17 107 444444
0 -25 108 444444
0 -24 108 333333
1 -24 108 444444
2 -24 108 333333
0 -23 108 444444
1 -23 108 444444
2 -23 108 444444
3 -23 108 333333
4 -23 108 333333
1 -22 108 444444
2 -22 108 444444
3 -22 108 333333
4 -22 108 333333
5 -22 108 444444
3 -21 108 333333
4 -21 108 444444
5 -21 108 333333
5 -20 108 333333
6 -20 108 444444
5 -19 108 333333
6 -19 108 333333
6 -18 108 333333
7 -18 108 222222
6 -17 108 444444
7 -17 108 333333
0 -22 109 444444
0 -21 109 444444
1 -21 109 444444
2 -21 109 444444
0 -20 109 333333
1 -20 109 444444
2 -20 109 444444
3 -20 109 333333
4 -20 109 333333
0 -19 109 444444
1 -19 109 444444
2 -19 109 333333
3 -19 109 333333
4 -19 109 333333
1 -18 109 333333
2 -18 109 444444
3 -18 109 333333
4 -18 109 333333
5 -18 109 444444
2 -17 109 444444
3 -17 109 444444
4 -17 109 444444
5 -17 109 444444
0 -18 110 444444
0 -17 110 444444
1 -17 110 333333
-13 -32 96 444444
-13 -31 96 222222
-14 -30 96 222222
-14 -29 96 222222
-15 -28 96 333333
-15 -27 96 333333
-16 -26 96 222222
-16 -25 96 222222
-12 -32 97 222222
-13 -31 97 333333
-13 -30 97 333333
-14 -29 97 333333
-14 -28 97 222222
-15 -27 97 222222
-15 -26 97 222222
-16 -25 97 222222
-16 -24 97 222222
-16 -23 97 222222
-11 -32 98 333333
-12 -31 98 333333
-12 -30 98 444444
-13 -29 98 333333
-13 -28 98 555555
-14 -27 98 333333
-14 -26 98 333333
-15 -25 98 333333
-15 -24 98 222222
-16 -23 98 222222
-16 -22 98 222222
-16 -21 98 222222
-11 -32 99 333333
-11 -31 99 333333
-12 -30 99 444444
-12 -29 99 333333
-12 -28 99 555555
-13 -27 99 444444
-14 -26 99 333333
-14 -25 99 333333
-15 -24 99 222222
-15 -23 99 333333
-15 -22 99 333333
-16 -21 99 222222
-16 -20 99 222222
-16 -19 99 222222
-16 -18 99 222222
-16 -17 99 222222
-10 -32 100 333333
-11 -31 100 222222
-11 -30 100 333333
-12 -29 100 333333
-12 -28 100 333333
-12 -27 100 333333
-13 -26 100 333333
-14 -25 100 333333
-14 -24 100 222222
-14 -23 100 333333
-15 -22 100 333333
-15 -21 100 333333
-15 -20 100 333333
-15 -19 100 222222
-16 -18 100 222222
-16 -17 100 222222
-9 -32 101 333333
-8 -32 101 333333
-10 -31 101 333333
-9 -31 101 222222
-11 -30 101 333333
-10 -30 101 333333
-11 -29 101 333333
-12 -28 101 444444
-12 -27 101 333333
-12 -26 101 222222
-13 -25 101 333333
-13 -24 101 333333
-14 -23 101 222222
-14 -22 101 333333
-14 -21 101 333333
-14 -20 101 444444
